"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000042831.13",157.758843498105,-0.307550448030547,0.194717958506975,-1.5794662720826,0.114229146838517,0.216145088581624
"ENSMUSG00000034101.14",1072.80628645581,0.150192839297205,0.0950971091507056,1.57936282857123,0.114252858314912,0.216169850499106
"ENSMUSG00000050565.16",3204.88364767468,0.138500077126475,0.0877143682386313,1.57898962174223,0.114338437547887,0.216311652586179
"ENSMUSG00000041679.9",32.9183156700869,-0.575182243452066,0.364406310844976,-1.57840911733485,0.114471651994744,0.216519487261701
"ENSMUSG00000084169.1",3.983337840918,-1.61314027002444,1.02202470497985,-1.57837698263493,0.114479029848504,0.216519487261701
"ENSMUSG00000025525.12",222.598754605112,0.237158697008481,0.150255281246061,1.57837178861025,0.114480222387521,0.216519487261701
"ENSMUSG00000091845.1",19.1383183116339,0.703040007791826,0.445441167604645,1.578300478091,0.114496596147043,0.216530326139765
"ENSMUSG00000111205.1",14.8750145788824,0.862732514356971,0.546680391341166,1.57812961288119,0.114535836368693,0.216584402911149
"ENSMUSG00000103727.1",1.10724309718378,3.59648342551602,2.27923960048004,1.57793126477732,0.114581401474691,NA
"ENSMUSG00000024424.14",265.31715946664,-0.24209681145092,0.153444537429395,-1.57774799615996,0.114623515154783,0.216709674357988
"ENSMUSG00000050310.8",2095.20559821186,0.143875193122415,0.0911926181993199,1.57770657278363,0.114633035606745,0.216709674357988
"ENSMUSG00000054733.9",90.9020304962555,-0.342017784550445,0.216782218228818,-1.57770220890275,0.114634038606079,0.216709674357988
"ENSMUSG00000030587.5",288.961280607907,0.221554676628714,0.14045174201216,1.57744342259231,0.114693530693665,0.216801995908447
"ENSMUSG00000026842.16",2375.73391989511,-0.205347626473527,0.130206326180787,-1.57709408211402,0.114773878703684,0.216933720013606
"ENSMUSG00000071103.9",36.4834128645789,-0.557349431008675,0.353415078087156,-1.57703919715396,0.11478650622185,0.216937433263683
"ENSMUSG00000070476.10",178.072132726074,-0.274282322385158,0.173953456337443,-1.57675695648778,0.114851459292108,0.217040027800292
"ENSMUSG00000019428.16",2597.49923734515,-0.225422978330854,0.142973014706766,-1.57668199690123,0.11486871487291,0.217052475535373
"ENSMUSG00000042670.5",153.130223442054,-0.279551617861358,0.177324275665117,-1.57649942069579,0.114910752166538,0.217080318629842
"ENSMUSG00000033006.9",1.47669303387704,-2.90054080067855,1.83988549313223,-1.57647897736323,0.114915459898914,0.217080318629842
"ENSMUSG00000075604.5",1.47669303387704,-2.90054080067855,1.83988549313223,-1.57647897736323,0.114915459898914,0.217080318629842
"ENSMUSG00000039375.16",20.8482018149661,-0.681140787547865,0.432213535004716,-1.57593581038695,0.115040597078342,0.217296532128759
"ENSMUSG00000039115.13",241.55354732901,-0.268503106243525,0.170395068114102,-1.57576806192376,0.115079265357396,0.217349392285205
"ENSMUSG00000030050.4",1.50482286119765,2.89461709787465,1.83705135043147,1.57568654637487,0.115098059479469,0.217364709933147
"ENSMUSG00000079414.2",35.309344444065,0.542663260595962,0.344506622580763,1.57518963360057,0.115212679281411,0.217560976422898
"ENSMUSG00000022023.5",733.324051413211,-0.178313008769663,0.113210735589315,-1.57505388372807,0.115244007473277,0.217595215317339
"ENSMUSG00000050621.7",10.0720481692636,1.03028593191561,0.654142163317747,1.57501838238052,0.115252201536478,0.217595215317339
"ENSMUSG00000078752.3",1.46254217211015,-2.9045613099168,1.84429538473564,-1.57488943146335,0.115281968542177,0.217631219262373
"ENSMUSG00000028910.12",291.110015188856,0.236271130022227,0.150106145667062,1.57402702582398,0.115481201558419,0.217987107599372
"ENSMUSG00000031066.10",334.630790941462,0.236933876902804,0.150532979990782,1.57396656146257,0.115495180189587,0.21799304533155
"ENSMUSG00000095362.7",111.08633813592,-0.366683201053649,0.232974376721388,-1.57392072988422,0.115505776784179,0.21799304533155
"ENSMUSG00000000301.16",60.7668142582402,0.416846593527369,0.265015287286023,1.5729152751761,0.11573843762358,0.218411883262382
"ENSMUSG00000109857.1",12.2205755515749,-0.884278919474909,0.562277319315673,-1.57267399750559,0.115794323718328,0.218497079952641
"ENSMUSG00000067722.3",335.674194654005,0.21112930865577,0.134258208848214,1.57256163676713,0.1158203565845,0.218518577558741
"ENSMUSG00000018334.17",140.513628647323,-0.303412608715097,0.192945254553507,-1.57253211237157,0.115827197856646,0.218518577558741
"ENSMUSG00000110644.1",87.9471125215183,0.371596859858412,0.236397164174585,1.57191758689617,0.115969665308686,0.218767069142812
"ENSMUSG00000005871.14",2673.1117032737,0.177738390722494,0.113084784529321,1.57172683718922,0.116013915436076,0.218816288665709
"ENSMUSG00000072761.10",25.2383439519457,0.616406468089,0.39218782774636,1.57171239003279,0.116017267428705,0.218816288665709
"ENSMUSG00000062127.11",1242.81233501841,0.154394804984423,0.0982375344259066,1.57164780128793,0.116032254076438,0.218824268556279
"ENSMUSG00000093384.1",14.5287328811676,0.917585301870594,0.583922814026601,1.57141539914005,0.116086191369516,0.218894691506159
"ENSMUSG00000046364.14",5976.88930790631,-0.154983872918566,0.0986282587500291,-1.57139419151025,0.116091114345119,0.218894691506159
"ENSMUSG00000068890.8",0.94806696292315,3.37913059360266,2.1507196690823,1.57116273319084,0.116144853961196,NA
"ENSMUSG00000108292.1",0.94806696292315,3.37913059360266,2.1507196690823,1.57116273319084,0.116144853961196,NA
"ENSMUSG00000102496.1",32.7734065991253,0.589959341323698,0.375532866202129,1.57099256661641,0.116184375427106,0.219050237982066
"ENSMUSG00000023961.16",186.964003771665,-0.257700222464985,0.164045063567588,-1.57091116831328,0.116203284052529,0.219065586920747
"ENSMUSG00000045838.8",777.5210034427,-0.161749131414611,0.102983223465479,-1.57063574018764,0.116267283262384,0.219165929581507
"ENSMUSG00000016982.6",3.69994079752702,1.7415336270564,1.10894415536219,1.57044303686112,0.116312076783102,0.219230053932945
"ENSMUSG00000062040.14",228.375008640862,-0.233798479806232,0.148904895905499,-1.57011949395277,0.116387314207388,0.219351543080065
"ENSMUSG00000036646.13",1582.25998196129,-0.139140743854684,0.0886337446714113,-1.56983939210191,0.11645248062158,0.219454030960175
"ENSMUSG00000027341.10",278.304233751581,0.218790732248592,0.139431818956464,1.56915927717265,0.116610830402957,0.219732087111991
"ENSMUSG00000006218.4",10.2827300913873,0.982545853331629,0.626196835672133,1.56906869750788,0.116631932639506,0.219751497457932
"ENSMUSG00000004768.14",1025.65235160001,-0.145698822206913,0.0928696554470928,-1.56885283471216,0.116682234029371,0.219825914559455
"ENSMUSG00000068606.5",1.81528754290394,3.15107865296567,2.00873473094562,1.56868829140137,0.116720588148554,0.219861362393941
"ENSMUSG00000034723.11",529.84847959988,-0.20997512930426,0.133854712679199,-1.56867939201733,0.116722662827081,0.219861362393941
"ENSMUSG00000001998.15",402.201774046784,0.19901241806467,0.126879403093641,1.5685163486921,0.116760677604896,0.21991260746821
"ENSMUSG00000083396.1",96.3614944253726,0.434649976719777,0.277122873859369,1.56843774989267,0.116779006979555,0.219926770063783
"ENSMUSG00000109460.1",30.5903668933199,0.624541278691328,0.398228183395067,1.56830004688981,0.116811125003318,0.219953942187364
"ENSMUSG00000015405.15",4.13308229880482,1.65558295998936,1.05566582107346,1.56828318861917,0.116815057524427,0.219953942187364
"ENSMUSG00000032409.15",678.905666683631,0.217342300736289,0.138644918741805,1.56761822004483,0.116970257391541,0.220225789989904
"ENSMUSG00000024963.11",162.81312311636,-0.300681161479586,0.191820445809546,-1.56751362041002,0.116994685079741,0.220232210600896
"ENSMUSG00000051341.5",443.055966592777,-0.270092392144819,0.172306546568091,-1.56751091310443,0.116995317383853,0.220232210600896
"ENSMUSG00000025077.13",252.961288432439,0.218110667134511,0.139159104139007,1.56734745084762,0.117033499744553,0.220283703608375
"ENSMUSG00000038502.16",1632.53943717976,-0.261205757590568,0.166683198816643,-1.56707910242293,0.117096203174657,0.220381337057205
"ENSMUSG00000073805.5",31.893975231844,-0.545867123768275,0.34839740952393,-1.56679443889717,0.117162747688316,0.220486180900822
"ENSMUSG00000081265.1",2.15880777044793,2.45023758749813,1.56418555984327,1.5664622218758,0.117240446108543,0.220611993717935
"ENSMUSG00000091955.2",62.1604183987537,-0.470583401407492,0.30049305273926,-1.56603754102701,0.11733982872916,0.220778582770254
"ENSMUSG00000063458.12",10.2987721117269,-1.01687778937375,0.649610562528955,-1.56536523269421,0.117497295636199,0.221054418320554
"ENSMUSG00000020910.16",183.878580400375,-0.25264061835996,0.161402737903609,-1.56528087219214,0.117517066114411,0.221071170605426
"ENSMUSG00000029402.8",115.533214845712,0.306992196558392,0.196159251033286,1.56501513408766,0.117579360778278,0.221167908194718
"ENSMUSG00000051736.8",60.8166823635124,-0.402756214399478,0.257423379521064,-1.56456734873424,0.117684389813791,0.221345004230524
"ENSMUSG00000024927.7",1176.22765228299,-0.213362018994746,0.13638158394757,-1.56444890005655,0.117712184520034,0.221376815868006
"ENSMUSG00000052917.14",539.804271711924,-0.20661704868786,0.132076297956364,-1.5643764391104,0.117729190463357,0.221388333485257
"ENSMUSG00000025086.12",272.437619840259,0.232657146231668,0.148799771947394,1.56355848659446,0.117921290423286,0.22172908074508
"ENSMUSG00000048732.5",202.870798030083,0.260830589141301,0.16682690612212,1.56348034741092,0.117939654635915,0.221743117416846
"ENSMUSG00000086219.7",1.44829971178235,2.84469500578584,1.81955536783536,1.56340117815159,0.117958263224428,0.221757610913046
"ENSMUSG00000106746.1",1.4687578898815,-2.90979838025258,1.86151020962914,-1.56313855556682,0.118020008673639,0.221832693686732
"ENSMUSG00000106855.1",1.4687578898815,-2.90979838025258,1.86151020962914,-1.56313855556682,0.118020008673639,0.221832693686732
"ENSMUSG00000040282.13",142.578548492481,0.296753973930567,0.189919357475541,1.56252621046691,0.118164076204437,0.222082968164367
"ENSMUSG00000044141.8",1.44279365250431,2.84468631764635,1.82102387629809,1.56213565053811,0.118256035966513,0.222235271729051
"ENSMUSG00000029614.13",6392.85062249013,0.17271044364543,0.110574869975832,1.56193214320015,0.118303975273132,0.222304828385691
"ENSMUSG00000087387.1",2.1026551977483,-2.58776509657216,1.65699664268197,-1.56172018090735,0.118353922478979,0.222378144886851
"ENSMUSG00000037157.8",1.50490494660614,2.8960906376553,1.85507267923092,1.56117367803399,0.118482777766669,0.222586070881895
"ENSMUSG00000036151.15",5.04717643668092,1.46143014024425,0.936119278144408,1.56115804295914,0.118486465846691,0.222586070881895
"ENSMUSG00000024426.17",282.441765654051,-0.235911259092607,0.151130367972417,-1.56097852640486,0.118528817564509,0.222645073709716
"ENSMUSG00000080783.1",9.17596569597855,1.05498504493202,0.675949729514051,1.56074482889498,0.118583969489432,0.222728107391293
"ENSMUSG00000019278.5",38.2948589727386,0.514429030623604,0.329703054897936,1.56027984266889,0.118693764717626,0.222895765624697
"ENSMUSG00000026986.14",9.98080071435145,-1.00448708819036,0.64378890414307,-1.56027399932809,0.118695144987858,0.222895765624697
"ENSMUSG00000022561.12",604.398207044298,-0.263001303579696,0.168575401016715,-1.56014045936405,0.118726692228912,0.222934430401219
"ENSMUSG00000038527.9",137.586658125142,-0.305386001098691,0.195767926502661,-1.55993888556888,0.11877432410979,0.223003287561248
"ENSMUSG00000109198.1",26.8403577924224,-0.6117018061699,0.392156151117818,-1.55984243630064,0.118797120366959,0.223025506493105
"ENSMUSG00000032376.12",604.397462850063,-0.171523789510419,0.110012872228291,-1.55912472819076,0.118966861938095,0.223323565799091
"ENSMUSG00000087221.3",9.49598592883531,-0.977191615499855,0.626786625516354,-1.55904988351472,0.118984574020245,0.223336207993532
"ENSMUSG00000018076.12",2049.694533765,-0.152193979543485,0.0976375615620202,-1.55876465070065,0.119052093656075,0.223441045394148
"ENSMUSG00000030881.15",1170.98526864981,-0.155144395539846,0.0995349222901729,-1.55869308952244,0.11906903815994,0.223441045394148
"ENSMUSG00000021958.4",237.409310999267,0.222627050998615,0.142831978447163,1.5586639169951,0.119075946274411,0.223441045394148
"ENSMUSG00000087445.1",29.156467110435,-0.59257363238851,0.380189166978052,-1.55862839832761,0.119084357591976,0.223441045394148
"ENSMUSG00000039523.16",567.960923917821,0.175099651887881,0.112371014362411,1.55822791919598,0.119179228884101,0.223598433386853
"ENSMUSG00000061838.7",716.248214161375,0.212484219267662,0.136380913259828,1.55802021110421,0.119228457104172,0.223651194439522
"ENSMUSG00000049357.11",24.0691739971046,-0.634089987070498,0.406985411814333,-1.55801650050241,0.119229336686707,0.223651194439522
"ENSMUSG00000019907.9",1445.36872184692,-0.179701450000773,0.115391366427189,-1.55732144929719,0.119394185352794,0.223939771457784
"ENSMUSG00000106895.1",2.59709339602229,2.06655582235333,1.32703737711766,1.5572702457273,0.119406336611034,0.223941917252165
"ENSMUSG00000009090.17",1736.07383281563,-0.176075046335823,0.113072732227221,-1.55718397236566,0.119426812568512,0.223959673859931
"ENSMUSG00000020635.7",43.7806330344614,-0.495434906341521,0.31818937444773,-1.55704415712004,0.119460001897895,0.223996739275668
"ENSMUSG00000105712.1",0.967014225474779,3.40287470706586,2.18551911146201,1.55700981483959,0.119468155170483,NA
"ENSMUSG00000020707.6",114.241423856409,-0.347304104331152,0.22306526976065,-1.55696180182514,0.119479554771457,0.223996739275668
"ENSMUSG00000090213.1",645.859652939277,0.162238542043443,0.104202020238755,1.55696157974395,0.119479607501575,0.223996739275668
"ENSMUSG00000037415.6",1094.14871609057,0.156219537156361,0.10034537907155,1.55681844646748,0.119513596319692,0.224021219020283
"ENSMUSG00000074811.2",187.991900741795,0.260370691300211,0.167245872580257,1.55681385306095,0.11951468720797,0.224021219020283
"ENSMUSG00000039737.11",288.190148809774,0.213006246617786,0.136848112595936,1.55651577926192,0.119585493444352,0.224133290108276
"ENSMUSG00000022525.13",2.71889958506199,-2.06261723989825,1.32536085959084,-1.55626841171016,0.119644279564073,0.224222813903009
"ENSMUSG00000082515.1",6.90412101262712,1.26676039307047,0.814319004918022,1.55560705991136,0.119801558906385,0.224496888270277
"ENSMUSG00000038670.11",2.18302453944651,2.45433405475674,1.57804569956312,1.55529973272398,0.119874700994063,0.224613261348702
"ENSMUSG00000073652.10",4.80526998540615,-1.43230595856299,0.921070627766262,-1.55504465714703,0.119935434057651,0.224706363928807
"ENSMUSG00000025260.10",760.793565235103,-0.199883080256927,0.128602945441557,-1.55426518086838,0.120121175382879,0.225033638412952
"ENSMUSG00000108393.1",1.57514038035404,3.0193787100474,1.94314476001199,1.55386195212176,0.120217349078211,0.225193073105257
"ENSMUSG00000009551.2",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000013562.12",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000026417.13",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000028177.13",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000070313.8",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000074653.10",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000075024.2",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000082795.1",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000083406.1",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000087113.1",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000093560.2",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000093649.1",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000097720.1",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000106560.1",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000110725.1",0.929119700371521,3.35483940041744,2.15936507595513,1.55362307086195,0.12027435284572,NA
"ENSMUSG00000025646.8",6.17492615910506,1.26137508266497,0.811896351906736,1.55361590146652,0.120276063991553,0.225282316507839
"ENSMUSG00000020098.6",35.4428246735965,-0.540357463313128,0.347881108619693,-1.55328199756846,0.120355779173456,0.225410874278189
"ENSMUSG00000052981.5",9.27356375775386,-0.987757482520837,0.635994849628474,-1.5530903797379,0.120401544095516,0.225475829770183
"ENSMUSG00000002968.8",1050.36305660817,0.237696811435361,0.153071660871009,1.55284662152889,0.12045978161759,0.225564128578912
"ENSMUSG00000036002.12",1158.5434043622,-0.1661040799464,0.106974177403899,-1.55274930808064,0.120483037429655,0.225586912986042
"ENSMUSG00000079852.4",56.2443831444616,0.410362368308644,0.264357381516121,1.55230153194576,0.120590091547177,0.225766578865124
"ENSMUSG00000069727.5",79.1102517674624,0.394000840767075,0.254102949674629,1.55055595093083,0.121008135256644,0.226528387173024
"ENSMUSG00000035885.4",1464.33715444178,-0.276513518329208,0.178341300420886,-1.5504738256177,0.121027831082504,0.226544412859835
"ENSMUSG00000079283.2",73.1649717120852,-0.425836845217937,0.274669235125446,-1.55036236593243,0.121054566079892,0.226573610569954
"ENSMUSG00000030787.4",1.94750265653492,-2.40147558588756,1.54909855963981,-1.55024066799593,0.121083762126082,0.226607408743919
"ENSMUSG00000041809.5",53.9683800043805,-0.445827442740565,0.287595636362589,-1.55018848122746,0.121096283724406,0.226609997458889
"ENSMUSG00000039166.15",322.034730535943,0.217902539343111,0.14059918543011,1.54981366838307,0.121186245405078,0.226757487608417
"ENSMUSG00000102437.1",2.35992400464468,-2.53643398004738,1.63704439973714,-1.54939840388853,0.121285977234429,0.226923230350787
"ENSMUSG00000019338.13",603.607200798708,0.19056090362716,0.123008617630062,1.54916710144859,0.121341555723802,0.226992889196287
"ENSMUSG00000004455.16",651.631657678052,0.197534878997862,0.127511734307413,1.54915059442006,0.121345522875341,0.226992889196287
"ENSMUSG00000019189.13",1866.95232992392,0.134992109272082,0.0871910017176033,1.5482344119557,0.121565869087997,0.227384169035148
"ENSMUSG00000037470.14",4152.36247581731,-0.125187766315281,0.0808960897191039,-1.54751319563122,0.121739545027761,0.227688090052381
"ENSMUSG00000035133.8",1957.34759721583,-0.221357977046259,0.143054466157747,-1.54736851628362,0.121774408580348,0.22773235982785
"ENSMUSG00000087331.8",20.3738761760575,-0.700743350027653,0.452920519562876,-1.54716626816545,0.121823157630327,0.227793386638632
"ENSMUSG00000097194.2",9.22254666761661,-1.00315053707169,0.648390182077482,-1.54714023253334,0.121829434259767,0.227793386638632
"ENSMUSG00000026874.10",2.418785384855,-2.10682848454051,1.36206448523374,-1.54679055755496,0.121913757859698,0.227930105096081
"ENSMUSG00000097003.1",13.4546496588557,-0.845276897907781,0.546707456907407,-1.546122861922,0.12207489840334,0.228210402280249
"ENSMUSG00000078566.8",420.849358766939,0.251089096214656,0.162410029102827,1.54601964916639,0.122099822446608,0.228235135145477
"ENSMUSG00000109608.1",11.4901588912256,-0.885470909423562,0.572758817662348,-1.54597516811267,0.122110565055715,0.228235135145477
"ENSMUSG00000049001.5",1208.61453660876,-0.189002658185248,0.122260906013205,-1.5458961032469,0.122129661816995,0.228249859421895
"ENSMUSG00000047143.3",5.73148764072017,1.32927325258152,0.859992841057054,1.54567943954935,0.122182005177664,0.228326710327875
"ENSMUSG00000030557.17",2788.29430947343,-0.170211952157969,0.110159640214996,-1.54513896219859,0.122312654472832,0.228549867308025
"ENSMUSG00000058835.14",2444.10967427913,0.160815898043379,0.104089511903234,1.54497696360494,0.122351835563462,0.228602084171057
"ENSMUSG00000110834.1",33.6456025659902,-0.527479966262069,0.341485353235741,-1.54466351562062,0.122427674155566,0.22872277600505
"ENSMUSG00000086657.2",6.10856272490355,-1.38806992991501,0.898895722736271,-1.54419460990388,0.122541194244119,0.228913836828262
"ENSMUSG00000046541.9",189.480006535138,0.26541658709946,0.171918816836309,1.54384838136813,0.122625067477265,0.229049485661491
"ENSMUSG00000040174.14",263.548903881304,-0.214763752916804,0.139121330280714,-1.54371549268154,0.122657271428323,0.229088606188307
"ENSMUSG00000026349.14",1299.8960534336,0.174302226096714,0.112918166317313,1.54361544985511,0.122681519945375,0.229104324273929
"ENSMUSG00000111088.1",6.6047505348854,1.19466944284246,0.773956233746275,1.54358785516818,0.122688209042244,0.229104324273929
"ENSMUSG00000061758.13",267.28099555134,-0.242283352399549,0.156966873562642,-1.54353174590599,0.122701811100438,0.229108695561528
"ENSMUSG00000053553.11",190.316353372465,0.258816923582488,0.167783629799794,1.54256362132181,0.122936690316074,0.229526196611959
"ENSMUSG00000002733.8",740.140618713904,-0.15871310071796,0.102920211154614,-1.5420984754834,0.12304966537939,0.229716043507405
"ENSMUSG00000054893.15",107.493486862487,0.328273444154887,0.212905006070345,1.54187752657363,0.123103358057802,0.229787727506733
"ENSMUSG00000005882.18",449.938414600369,0.199263955768087,0.129237135266425,1.54184751431777,0.12311065273155,0.229787727506733
"ENSMUSG00000071180.4",1202.11231245379,-0.188580940063661,0.122350401986169,-1.54131851634601,0.12323928454505,0.230006719022938
"ENSMUSG00000086825.1",418.8591385458,-0.203187776688358,0.131840632829653,-1.5411620251466,0.123277357250663,0.230056671552444
"ENSMUSG00000042410.15",2175.12628608487,0.198913064124826,0.129088910017151,1.54089971089227,0.123341196220236,0.230154694772145
"ENSMUSG00000030446.17",26.2470873384717,0.652274854497001,0.423475397814315,1.5402898441411,0.123489718210071,0.230410704052081
"ENSMUSG00000105594.1",1.94726610370382,-2.4021124628377,1.55966299253597,-1.5401484002207,0.123524184250112,0.23045383851636
"ENSMUSG00000103590.1",6.70175176154406,1.23195661625718,0.79991884404397,1.54010200588482,0.123535490924523,0.23045383851636
"ENSMUSG00000026404.12",145.238831612865,-0.276763053593144,0.179733884450025,-1.53984906318595,0.123597149314073,0.23054772190289
"ENSMUSG00000034111.5",481.632177733172,-0.19980941822856,0.129778069774184,-1.53962390237604,0.123652055679613,0.230628994572949
"ENSMUSG00000087721.1",11.557694159197,-0.875573306894787,0.568766716570256,-1.53942430417627,0.12370074441816,0.230698656630989
"ENSMUSG00000090628.1",9.89029684279337,-1.00940147141309,0.656031178456597,-1.53864862610318,0.123890100569606,0.231014961412582
"ENSMUSG00000066057.6",110.915479568929,0.325710220976495,0.211687566319899,1.53863652286638,0.123893056965971,0.231014961412582
"ENSMUSG00000073096.11",101.553331631218,0.382692128735046,0.248738553775035,1.53853161452873,0.123918684701238,0.231041572603251
"ENSMUSG00000034579.17",5.77297810561105,-1.35300403591931,0.879532093945475,-1.53832252993736,0.12396977367187,0.231115646050966
"ENSMUSG00000058145.16",16.9287971331802,0.926320719996139,0.602277432955761,1.53802993323208,0.124041296081421,0.231227796296181
"ENSMUSG00000109111.1",2.49190015577875,2.02293876145885,1.31545492977627,1.53782445575913,0.1240915422868,0.231300268238658
"ENSMUSG00000054957.5",3.53650843442759,-1.6682168985717,1.08526313089465,-1.53715430947745,0.124255526127633,0.231584708599001
"ENSMUSG00000029206.13",30.1157085564326,-0.557788414727363,0.36293391023391,-1.53688701716483,0.124320979319227,0.231685474420599
"ENSMUSG00000026544.6",41.3058472433465,-0.509865006711091,0.331788609811801,-1.53671642616152,0.124362766841353,0.231732784461392
"ENSMUSG00000074215.2",26.6359026085962,-0.580787201970276,0.377946791557938,-1.53669038854969,0.124369145909754,0.231732784461392
"ENSMUSG00000026526.14",1092.96908597747,0.151409545939198,0.0985346473429153,1.53661224779412,0.124388291487654,0.231737703206681
"ENSMUSG00000048915.12",905.181283928659,-0.157867784979127,0.102739267021076,-1.53658663874584,0.1243945665628,0.231737703206681
"ENSMUSG00000020672.13",9.58199535369612,-0.960038620921623,0.624832522541426,-1.53647351296118,0.124422289126324,0.231768126009435
"ENSMUSG00000036966.15",917.87737324944,-0.173105287493556,0.112668724666742,-1.53640939848726,0.124438003135439,0.231776176306006
"ENSMUSG00000030619.9",723.308313488034,0.194200215385754,0.126404706917987,1.53633689852826,0.124455774233235,0.231788056277477
"ENSMUSG00000039901.9",296.993766677381,0.20328808514043,0.132404594173378,1.53535522244972,0.124696596345166,0.232215309166353
"ENSMUSG00000029321.1",6.74805121074678,1.28377614464397,0.836287246256344,1.53508994713338,0.124761735294812,0.232315349128039
"ENSMUSG00000030929.17",199.974849665732,0.290722852113524,0.189428108791955,1.53473976997163,0.124847762711628,0.232454263051897
"ENSMUSG00000001763.14",11.4538855686009,0.897311438057099,0.584809375438476,1.53436568520181,0.124939714559504,0.232600221950823
"ENSMUSG00000073982.11",642.150674687271,-0.2154802548628,0.140439513390399,-1.53432783737864,0.124949020678326,0.232600221950823
"ENSMUSG00000032712.16",794.073171366214,0.20281842525472,0.132203995621548,1.5341323407147,0.124997098499932,0.23266843266067
"ENSMUSG00000056445.8",37.3320479252811,-0.49982763750078,0.325972946563707,-1.53334085779138,0.12519189258151,0.233009702183773
"ENSMUSG00000017428.16",1583.37095774685,0.140751601723954,0.0917990550160487,1.53325763211122,0.125212389228606,0.233026533009147
"ENSMUSG00000037608.16",3720.97515315267,-0.206386643918277,0.134636987255483,-1.53291192951788,0.125297556143034,0.233163704356537
"ENSMUSG00000062908.12",926.356082845425,0.156225168722395,0.101922831997401,1.53277892363096,0.125330335353502,0.233203372303549
"ENSMUSG00000023809.9",287.702009533852,0.228497110811167,0.149093024790865,1.53258082416453,0.125379169222643,0.233272903322788
"ENSMUSG00000020677.7",836.447161126978,0.211583349583601,0.138061532693424,1.53252934004027,0.125391863097737,0.233275187886197
"ENSMUSG00000021287.12",244.728348184873,0.23689472994471,0.154588218919261,1.53242421447676,0.125417785864035,0.233302080406307
"ENSMUSG00000107066.2",30.0656006767094,-0.555667558214952,0.362688323766178,-1.53208008585682,0.125502673275784,0.233416095313227
"ENSMUSG00000024384.4",1165.77114357326,0.206807568272267,0.134987170546444,1.53205350875262,0.125509231005168,0.233416095313227
"ENSMUSG00000045699.3",2.08060810743227,2.36980071651437,1.54683073488289,1.53203622288627,0.125513496324734,0.233416095313227
"ENSMUSG00000001025.8",20040.1340154133,-0.177854809737312,0.116106481649492,-1.53182498694801,0.125565628308917,0.233491701667573
"ENSMUSG00000083732.1",2.50526791537802,-2.02020516098037,1.31893373109328,-1.53169572765858,0.125597537182338,0.233517442826272
"ENSMUSG00000081156.1",3.54647819010331,1.69246809657718,1.10497793454281,1.53167592190649,0.125602426977041,0.233517442826272
"ENSMUSG00000039577.17",84.0739282326881,-0.358592592869152,0.234139528641631,-1.53153376087131,0.125637529128336,0.233541750175281
"ENSMUSG00000027709.9",343.195380767175,-0.220669064514115,0.144086372843403,-1.53150544468174,0.125644521824584,0.233541750175281
"ENSMUSG00000029049.14",26.1293407192727,-0.640321833330374,0.418105600553997,-1.53148351153856,0.125649938432963,0.233541750175281
"ENSMUSG00000064351.1",85183.5845627633,0.160989154099458,0.105147027522074,1.53108611715781,0.125748110453828,0.233702869021935
"ENSMUSG00000001017.15",1744.71054593176,-0.134276752963712,0.087725600679818,-1.53064501038639,0.125857151123541,0.233884155974466
"ENSMUSG00000019362.8",842.315596133799,-0.218869864210024,0.142999131039008,-1.53056779170441,0.125876246993757,0.233898277932961
"ENSMUSG00000046546.3",764.771863240362,0.239974793413051,0.15680882254572,1.53036538070479,0.125926313134483,0.233969939791877
"ENSMUSG00000031958.16",47.4067646875871,-0.553252437488891,0.361582187870003,-1.5300876427237,0.125995036566486,0.234076250474399
"ENSMUSG00000073968.4",197.395356818171,-0.2447743004687,0.159983273682162,-1.52999932327295,0.126016896435297,0.234095485571231
